Date,Open,High,Low,Close,Adj Close,Volume,Close/Open difference...
2021-01-12,1753.920044,1778.040039,1725.310059,1746.550049,1746.550049,1357000,-0.004202013099292693
2021-01-13,1738.579956,1765.035034,1738.010010,1754.400024,1754.400024,1094100,0.009099419296422622
2021-01-14,1753.619995,1775.010010,1733.400024,1740.180054,1740.180054,1179500,-0.007664112543379211
2021-01-15,1738.189941,1756.000000,1721.550049,1736.189941,1736.189941,1342200,-0.0011506222380100633
2021-01-19,1752.250000,1809.275024,1741.459961,1790.859985,1790.859985,1734600,0.02203451847624486
2021-01-20,1831.459961,1903.709961,1825.530029,1886.900024,1886.900024,2490300,0.030270966431463257
2021-01-21,1898.000000,1934.859985,1887.109985,1891.250000,1891.250000,2063900,-0.0035563751317175974
2021-01-22,1895.680054,1910.949951,1881.760010,1901.050049,1901.050049,1272100,0.0028327538651203308
2021-01-25,1920.670044,1929.579956,1867.530029,1899.400024,1899.400024,1927300,-0.011074270703833568
2021-01-26,1888.839966,1925.000000,1884.244995,1917.239990,1917.239990,1313100,0.015035696253369106
2021-01-27,1882.530029,1890.000000,1809.000000,1830.790039,1830.790039,2748300,-0.027484284023604297
2021-01-28,1843.939941,1898.829956,1842.640015,1863.109985,1863.109985,1773100,0.01039624099123517
2021-01-29,1846.170044,1857.280029,1810.199951,1835.739990,1835.739990,1612600,-0.005649563015008994
2021-02-01,1853.569946,1922.391968,1850.930054,1901.349976,1901.349976,1602200,0.025777300772009765
2021-02-02,1922.560059,1955.760010,1914.489990,1927.510010,1927.510010,2273700,0.002574666511367516
2021-02-03,2073.000000,2116.500000,2018.380005,2070.070068,2070.070068,4118200,-0.0014133777134587593
2021-02-04,2068.889893,2078.550049,2042.589966,2062.370117,2062.370117,1852300,-0.00315134025356278
2021-02-05,2070.000000,2102.510010,2059.330078,2098.000000,2098.000000,1535100,0.01352657004830918
2021-02-08,2105.909912,2123.547119,2072.000000,2092.909912,2092.909912,1241900,-0.006173103571963243
2021-02-09,2078.540039,2105.129883,2078.540039,2083.510010,2083.510010,889900,0.002391087449242053
2021-02-10,2094.209961,2108.370117,2063.090088,2095.379883,2095.379883,1135500,0.0005586459914656295
2021-02-11,2099.510010,2102.030029,2077.320068,2095.889893,2095.889893,945700,-0.0017242675589815056
2021-02-12,2090.250000,2108.820068,2083.129883,2104.110107,2104.110107,855700,0.0066308369812223275
2021-02-16,2104.360107,2152.679932,2104.360107,2121.899902,2121.899902,1133800,0.008334977906896874
2021-02-17,2100.000000,2133.659912,2098.919922,2128.310059,2128.310059,1070900,0.013480980476190433
2021-02-18,2110.389893,2132.735107,2103.709961,2117.199951,2117.199951,1121600,0.0032269193586400608
2021-02-19,2119.270020,2130.530029,2097.409912,2101.139893,2101.139893,1457400,-0.008554892405829392
2021-02-22,2067.000000,2091.419922,2062.139893,2064.879883,2064.879883,1367500,-0.0010256976294145798
2021-02-23,2025.010010,2082.010010,2002.020020,2070.860107,2070.860107,1667400,0.022641911286157054
2021-02-24,2041.829956,2100.780029,2038.130005,2095.169922,2095.169922,1248300,0.02612360830697892
2021-02-25,2067.449951,2094.879883,2021.290039,2031.359985,2031.359985,1828400,-0.017456270698375905
2021-02-26,2050.520020,2071.010010,2016.060059,2036.859985,2036.859985,2083500,-0.006661741834639527
2021-03-01,2056.520020,2086.520020,2046.099976,2081.510010,2081.510010,1404500,0.012151590919110057
2021-03-02,2076.189941,2104.370117,2071.260010,2075.840088,2075.840088,1134600,-0.00016850722233615063
2021-03-03,2067.209961,2088.518066,2010.000000,2026.709961,2026.709961,1484200,-0.019591623862149143
2021-03-04,2023.369995,2089.239990,2020.270020,2049.090088,2049.090088,2118000,0.012711512508121336
2021-03-05,2073.120117,2118.110107,2046.415039,2108.540039,2108.540039,2195200,0.017085320676573243
2021-03-08,2101.129883,2128.810059,2021.609985,2024.170044,2024.170044,1647400,-0.03662783515796586
2021-03-09,2070.000000,2078.040039,2047.829956,2052.699951,2052.699951,1697300,-0.008357511594202872
2021-03-10,2071.760010,2075.000000,2033.369995,2055.030029,2055.030029,1268600,-0.008075250472664521
2021-03-11,2074.060059,2125.699951,2072.379883,2114.770020,2114.770020,1239100,0.0196281495433783
2021-03-12,2085.000000,2090.260010,2047.550049,2061.919922,2061.919922,1725800,-0.011069581774580315
2021-03-15,2062.300049,2067.060059,2043.510010,2066.489990,2066.489990,1298100,0.0020316835089209126
2021-03-16,2078.989990,2123.560059,2070.000000,2092.520020,2092.520020,1491600,0.0065079822726803495
2021-03-17,2076.030029,2109.780029,2054.000000,2091.080078,2091.080078,1299000,0.0072494370455948465
2021-03-18,2061.000000,2075.500000,2033.550049,2036.219971,2036.219971,1361400,-0.012023303736050468
2021-03-19,2042.050049,2053.100098,2017.680054,2043.199951,2043.199951,2314900,0.0005631115655383778
2021-03-22,2041.839966,2057.989990,2026.069946,2038.589966,2038.589966,1954800,-0.0015917016289806523
2021-03-23,2051.699951,2072.302002,2039.219971,2052.959961,2052.959961,1367000,0.000614129760731259
2021-03-24,2065.370117,2078.209961,2041.555054,2045.060059,2045.060059,1154000,-0.009833616664068364
2021-03-25,2044.810059,2058.870117,2010.729980,2044.359985,2044.359985,1418900,-0.0002201055291267318
2021-03-26,2038.859985,2050.989990,2014.020020,2035.550049,2035.550049,1493500,-0.0016234248670097407
2021-03-29,2027.880005,2058.429932,2015.619995,2055.949951,2055.949951,1229800,0.013842015272496398
2021-03-30,2057.629883,2070.780029,2044.030029,2055.540039,2055.540039,1036600,-0.0010156559336867313
2021-03-31,2059.120117,2093.326904,2056.745117,2068.629883,2068.629883,1459900,0.004618363893144427
2021-04-01,2097.949951,2142.939941,2096.889893,2137.750000,2137.750000,1699000,0.01897092396366702
2021-04-05,2152.939941,2237.310059,2151.620117,2225.550049,2225.550049,2164900,0.033726025801850204
2021-04-06,2222.500000,2237.659912,2214.800049,2224.750000,2224.750000,1353000,0.0010123734533183351
2021-04-07,2226.129883,2255.000000,2225.330078,2249.679932,2249.679932,1289900,0.010578919576904105
2021-04-08,2277.959961,2284.004883,2257.679932,2265.439941,2265.439941,1358300,-0.005496154548082477
2021-04-09,2256.699951,2289.040039,2253.714111,2285.879883,2285.879883,1044400,0.012930355223816819
2021-04-12,2266.250000,2275.320068,2238.465088,2254.790039,2254.790039,1565900,-0.005056794704909
2021-04-13,2261.469971,2277.209961,2256.090088,2267.270020,2267.270020,1165500,0.002564725189534672
2021-04-14,2275.159912,2277.989990,2249.189941,2254.840088,2254.840088,1011000,-0.008931162988951325
2021-04-15,2276.979980,2306.596924,2266.000000,2296.659912,2296.659912,1373600,0.008642997379362118
2021-04-16,2303.000000,2306.439941,2284.449951,2297.760010,2297.760010,1129800,-0.002275288753799407
2021-04-19,2291.979980,2318.449951,2287.844971,2302.399902,2302.399902,1234400,0.0045462534973800435
2021-04-20,2307.889893,2309.600098,2271.709961,2293.629883,2293.629883,1088700,-0.0061788086352176615
2021-04-21,2285.250000,2295.320068,2258.570068,2293.290039,2293.290039,1196500,0.0035182317033147265
2021-04-22,2293.229980,2303.761963,2256.449951,2267.919922,2267.919922,1054800,-0.011036859896624946
2021-04-23,2283.469971,2325.820068,2278.209961,2315.300049,2315.300049,1433500,0.013939345997206441
2021-04-26,2319.929932,2341.260010,2313.840088,2326.739990,2326.739990,1041700,0.0029354584834935553
2021-04-27,2336.000000,2337.449951,2304.270020,2307.120117,2307.120117,1598600,-0.012362963613013726
2021-04-28,2407.145020,2452.377930,2374.850098,2379.909912,2379.909912,2986400,-0.011314278023847461
2021-04-29,2410.330078,2436.520020,2402.280029,2429.889893,2429.889893,1977700,0.008114994364684715
2021-04-30,2404.489990,2427.139893,2402.159912,2410.120117,2410.120117,1957100,0.0023415056928558485
2021-05-03,2402.719971,2419.699951,2384.500000,2395.169922,2395.169922,1689400,-0.0031422925231098203
2021-05-04,2369.739990,2379.260010,2311.699951,2354.250000,2354.250000,1756000,-0.006536577880006166
2021-05-05,2368.419922,2382.199951,2351.409912,2356.739990,2356.739990,1090300,-0.004931529198646898
2021-05-06,2350.639893,2382.709961,2342.337891,2381.350098,2381.350098,1030900,0.013064614912497725
2021-05-07,2400.000000,2416.409912,2390.000000,2398.689941,2398.689941,1163600,-0.0005458579166666293
2021-05-10,2374.889893,2378.000000,2334.729980,2341.659912,2341.659912,1300300,-0.01399221963845376
2021-05-11,2291.860107,2322.000000,2283.000000,2308.760010,2308.760010,1605500,0.00737388069558994
2021-05-12,2261.709961,2285.370117,2230.050049,2239.080078,2239.080078,1746700,-0.010005652090772246
2021-05-13,2261.090088,2276.601074,2242.719971,2261.969971,2261.969971,1333500,0.0003891410628306038
2021-05-14,2291.830078,2321.139893,2283.320068,2316.159912,2316.159912,1331200,0.010615897851044836
2021-05-17,2309.320068,2323.340088,2295.000000,2321.409912,2321.409912,992100,0.005235239656697118
2021-05-18,2336.906006,2343.149902,2303.159912,2303.429932,2303.429932,865100,-0.014324955267370798
2021-05-19,2264.399902,2316.760010,2263.520020,2308.709961,2308.709961,967500,0.019568124411621667
2021-05-20,2328.040039,2360.340088,2321.090088,2356.090088,2356.090088,1191600,0.012048782894665646
2021-05-21,2365.989990,2369.000000,2342.370117,2345.100098,2345.100098,1141600,-0.008829239383214865
2021-05-24,2367.000000,2418.479980,2360.110107,2406.669922,2406.669922,1062200,0.016759578369243786
2021-05-25,2420.000000,2432.889893,2402.989990,2409.070068,2409.070068,941900,-0.004516500826446284
2021-05-26,2412.834961,2442.944092,2412.514893,2433.530029,2433.530029,1092800,0.008577075653538655
2021-05-27,2436.939941,2440.000000,2402.000000,2402.510010,2402.510010,1948100,-0.014128346136372887
2021-05-28,2421.959961,2428.139893,2407.689941,2411.560059,2411.560059,1205400,-0.004294002447384022
2021-06-01,2422.000000,2437.970947,2404.879883,2429.810059,2429.810059,958300,0.00322463212221301
2021-06-02,2435.310059,2442.000000,2404.199951,2421.280029,2421.280029,857900,-0.005761085718079357
2021-06-03,2395.020020,2409.745117,2382.830078,2404.610107,2404.610107,917300,0.0040041782197712235
2021-06-04,2422.520020,2453.858887,2417.770020,2451.760010,2451.760010,1297400,0.012070071561266204
2021-06-07,2451.320068,2468.000000,2441.072998,2466.090088,2466.090088,1192500,0.006025333122675652
2021-06-08,2479.899902,2494.495117,2468.239990,2482.850098,2482.850098,1253000,0.0011896431777833015
2021-06-09,2499.500000,2505.000000,2487.330078,2491.399902,2491.399902,1006300,-0.0032406873374674493
2021-06-10,2494.010010,2523.260010,2494.000000,2521.600098,2521.600098,1561700,0.011062541003995379
2021-06-11,2524.919922,2526.989990,2498.290039,2513.929932,2513.929932,1262000,-0.004352609326039463
2021-06-14,2513.389893,2528.229980,2500.939941,2527.040039,2527.040039,1127500,0.005430970355222937
2021-06-15,2530.439941,2537.239990,2512.969971,2520.659912,2520.659912,1109100,-0.0038649520352318895
2021-06-16,2524.949951,2530.469971,2482.999023,2513.929932,2513.929932,1315800,-0.004364450469854104
2021-06-17,2510.459961,2543.929932,2510.300049,2527.419922,2527.419922,1287800,0.0067557185788552875
2021-06-18,2514.110107,2527.780029,2492.060059,2511.350098,2511.350098,2665300,-0.0010978075273296221
2021-06-21,2514.800049,2540.735107,2502.685059,2529.100098,2529.100098,1312800,0.005686356259491207
2021-06-22,2529.000000,2545.399902,2520.530029,2539.989990,2539.989990,1049200,0.0043455871886121135
2021-06-23,2531.000000,2555.919922,2525.040039,2529.229980,2529.229980,984700,-0.0006993362307388113
2021-06-24,2541.070068,2550.709961,2539.199951,2545.639893,2545.639893,946700,0.0017983860648111956
2021-06-25,2539.139893,2550.100098,2528.879883,2539.899902,2539.899902,1674200,0.0002993174980611759
2021-06-28,2540.000000,2546.739990,2519.476074,2536.389893,2536.389893,1405500,-0.0014213019685039255
2021-06-29,2535.449951,2540.000000,2508.739990,2520.370117,2520.370117,1047500,-0.005947596794033549
2021-06-30,2513.071045,2516.000000,2495.149902,2506.320068,2506.320068,1200300,-0.0026863454630269507
2021-07-01,2496.995117,2529.250000,2496.995117,2527.370117,2527.370117,856000,0.01216462130550494
2021-07-02,2536.790039,2576.959961,2535.379883,2574.379883,2574.379883,1058000,0.014817877483789696
2021-07-06,2588.989990,2597.689941,2568.179932,2595.419922,2595.419922,1067500,0.0024835677329134854
2021-07-07,2606.820068,2612.798096,2595.199951,2601.550049,2601.550049,834000,-0.002021627447437637
2021-07-08,2565.000000,2600.649902,2560.800049,2583.540039,2583.540039,989000,0.0072280853801169505
2021-07-09,2578.889893,2596.989990,2578.870117,2591.489990,2591.489990,755300,0.0048858607861471835
2021-07-12,2596.669922,2615.399902,2592.000000,2611.280029,2611.280029,847200,0.0056264783121710805
2021-07-13,2617.629883,2640.840088,2612.739990,2619.889893,2619.889893,830900,0.0008633802718548677
2021-07-14,2638.030029,2659.919922,2637.959961,2641.649902,2641.649902,895600,0.0013721879433541875
2021-07-15,2650.000000,2651.899902,2611.959961,2625.330078,2625.330078,829300,-0.009309404528301903
2021-07-16,2632.820068,2643.659912,2616.429932,2636.909912,2636.909912,742800,0.0015534080926034952
2021-07-19,2623.110107,2624.939941,2570.739990,2585.080078,2585.080078,1285500,-0.014498068113310813
2021-07-20,2600.080078,2640.027100,2583.768066,2622.030029,2622.030029,954200,0.00844202883815952
2021-07-21,2615.739990,2652.344971,2612.030029,2652.010010,2652.010010,737100,0.01386606472304609
2021-07-22,2653.000000,2670.090088,2648.000000,2666.570068,2666.570068,680400,0.005114989822842062
2021-07-23,2705.199951,2776.169922,2694.010010,2756.320068,2756.320068,1318900,0.018896982820476155
2021-07-26,2765.000000,2794.260010,2753.020020,2792.889893,2792.889893,1152600,0.010086760578661855
2021-07-27,2800.219971,2800.219971,2702.000000,2735.929932,2735.929932,2108200,-0.022958924536575265
2021-07-28,2771.239990,2793.520020,2727.000000,2727.629883,2727.629883,2734400,-0.015736676418270066
2021-07-29,2727.612061,2743.030029,2722.760010,2730.810059,2730.810059,964200,0.0011724533872414556
2021-07-30,2710.219971,2715.427002,2696.283936,2704.419922,2704.419922,1196600,-0.0021400657740190286
2021-08-02,2709.689941,2720.409912,2693.389893,2719.790039,2719.790039,1007000,0.003727399894422049
2021-08-03,2720.000000,2726.709961,2683.669922,2725.600098,2725.600098,953200,0.0020588595588234885
2021-08-04,2724.989990,2730.760010,2708.300049,2720.570068,2720.570068,826400,-0.0016219956830006712
2021-08-05,2720.570068,2739.000000,2712.000000,2738.800049,2738.800049,593300,0.006700794518922845
2021-08-06,2725.899902,2741.601074,2720.929932,2740.719971,2740.719971,678000,0.005436761998900382
2021-08-09,2738.979980,2766.429932,2728.574951,2760.040039,2760.040039,618700,0.007689015309998691
2021-08-10,2761.590088,2771.030029,2744.530029,2761.929932,2761.929932,801700,0.0001230609863052509
2021-08-11,2765.659912,2776.955078,2747.000000,2753.790039,2753.790039,760200,-0.004291877301506802
2021-08-12,2754.260010,2768.360107,2735.580078,2767.790039,2767.790039,732300,0.004912400772213228
2021-08-13,2767.149902,2773.479980,2760.100098,2768.120117,2768.120117,628600,0.00035061888020543726
2021-08-16,2760.000000,2779.810059,2723.314941,2778.320068,2778.320068,902000,0.006637705797101446
2021-08-17,2763.820068,2774.370117,2735.750000,2746.010010,2746.010010,1063600,-0.006444000536144898
2021-08-18,2742.310059,2765.879883,2728.419922,2731.399902,2731.399902,746700,-0.0039784549395476656
2021-08-19,2709.350098,2749.040039,2707.120117,2738.270020,2738.270020,914800,0.010674117760324987
2021-08-20,2741.659912,2772.290039,2729.340088,2768.739990,2768.739990,778200,0.009877256431942153
2021-08-23,2779.969971,2843.540039,2774.958984,2821.989990,2821.989990,1054500,0.015115278020389828
2021-08-24,2830.870117,2860.149902,2827.070068,2847.969971,2847.969971,756300,0.006040494015360031
2021-08-25,2857.659912,2866.260010,2848.790039,2859.000000,2859.000000,641900,0.0004689459352292315
2021-08-26,2852.370117,2862.696045,2841.830078,2842.459961,2842.459961,746100,-0.0034743583733877394
2021-08-27,2842.250000,2900.219971,2840.399902,2891.010010,2891.010010,1228100,0.01715542615885301
2021-08-30,2894.090088,2929.790039,2892.000000,2909.389893,2909.389893,845800,0.005286568328829474
2021-08-31,2917.689941,2922.239990,2900.000000,2909.239990,2909.239990,1337800,-0.0028961099948488513
2021-09-01,2913.000000,2936.409912,2912.290039,2916.840088,2916.840088,791200,0.001318258839684148
2021-09-02,2918.989990,2926.500000,2882.129883,2884.379883,2884.379883,1092200,-0.011856877590731296
2021-09-03,2882.919922,2907.540039,2870.100098,2895.500000,2895.500000,955200,0.004363658492211133
2021-09-07,2894.989990,2916.479980,2890.820068,2910.379883,2910.379883,758500,0.005316043597097215
2021-09-08,2907.870117,2911.020020,2884.000000,2897.669922,2897.669922,774300,-0.003507789065394455
2021-09-09,2897.669922,2913.389893,2888.679932,2898.270020,2898.270020,739900,0.0002070967419179668
2021-09-10,2908.870117,2920.379883,2834.830078,2838.419922,2838.419922,1643500,-0.024219092694539823
2021-09-13,2864.020020,2883.820068,2845.649902,2869.300049,2869.300049,1008800,0.001843572657707893
2021-09-14,2883.219971,2894.550049,2858.110107,2868.120117,2868.120117,945800,-0.005237149489764009
2021-09-15,2875.179932,2911.629883,2845.120117,2904.120117,2904.120117,1032400,0.010065521353256276
2021-09-16,2902.419922,2904.000000,2868.326904,2887.469971,2887.469971,1014600,-0.005150857354127566
2021-09-17,2875.969971,2884.989990,2821.229980,2829.270020,2829.270020,3002000,-0.01623798282697718
2021-09-20,2780.003906,2787.250000,2741.060059,2780.340088,2780.340088,1745900,0.00012092860706937726
2021-09-21,2802.340088,2816.231934,2778.110107,2792.929932,2792.929932,906500,-0.0033579635963156217
2021-09-22,2801.010010,2831.669922,2789.435059,2818.770020,2818.770020,1103400,0.0063405735561794605
2021-09-23,2832.189941,2845.049072,2821.929932,2836.530029,2836.530029,863600,0.0015324141708050517
2021-09-24,2818.919922,2858.070068,2817.010010,2852.659912,2852.659912,747500,0.011969119710240578
2021-09-27,2831.709961,2850.000000,2810.000000,2830.020020,2830.020020,942200,-0.0005967916994589721
2021-09-28,2781.770020,2792.129883,2714.000000,2723.679932,2723.679932,2109500,-0.020882419316604728
2021-09-29,2742.194092,2747.969971,2685.000000,2690.419922,2690.419922,1316900,-0.018880563615480263
2021-09-30,2686.500000,2711.800049,2660.000000,2665.310059,2665.310059,1764700,-0.007887564116880734
2021-10-01,2671.090088,2741.419922,2667.550049,2729.250000,2729.250000,1419400,0.021773848909584243
2021-10-04,2713.989990,2714.000000,2623.330078,2675.300049,2675.300049,1576500,-0.014255741967567128
2021-10-05,2680.000000,2747.239990,2680.000000,2723.540039,2723.540039,1206300,0.016246283208955214
2021-10-06,2692.510010,2757.040039,2689.729980,2747.080078,2747.080078,988200,0.020267359377430873
2021-10-07,2777.260010,2803.089111,2771.260010,2783.709961,2783.709961,912500,0.002322415249841896
2021-10-08,2798.120117,2806.340088,2788.586914,2801.120117,2801.120117,946200,0.0010721483976951086
2021-10-11,2796.000000,2815.272949,2776.129883,2776.949951,2776.949951,829200,-0.0068133222460657885
2021-10-12,2792.750000,2793.899902,2725.000000,2734.260010,2734.260010,1126800,-0.020943510876376345
2021-10-13,2755.000000,2771.000000,2739.530029,2758.000000,2758.000000,819000,0.001088929219600726
2021-10-14,2799.040039,2833.030029,2786.780029,2828.239990,2828.239990,1071300,0.010432130513728623
2021-10-15,2844.000000,2844.000000,2821.290039,2833.500000,2833.500000,1062500,-0.003691983122362869
2021-10-18,2824.270020,2859.975098,2824.270020,2859.209961,2859.209961,828200,0.012371317456395366
2021-10-19,2865.830078,2882.139893,2861.919922,2876.439941,2876.439941,765800,0.003702195423744217
2021-10-20,2884.449951,2884.955078,2838.239990,2848.300049,2848.300049,897000,-0.012532684780149305
2021-10-21,2843.840088,2856.989990,2832.739990,2855.610107,2855.610107,742500,0.004138776666685784
2021-10-22,2807.020020,2831.169922,2743.409912,2772.500000,2772.500000,1509100,-0.01229774627685054
2021-10-25,2776.209961,2784.115967,2734.969971,2775.459961,2775.459961,1054100,-0.0002701524778514401
2021-10-26,2812.120117,2816.790039,2780.110107,2793.439941,2793.439941,1412900,-0.0066427375868738
2021-10-27,2798.050049,2982.360107,2798.050049,2928.550049,2928.550049,2592500,0.04663962320711155
2021-10-28,2945.979980,2948.489990,2895.270020,2922.580078,2922.580078,1620900,-0.007942994235826447
2021-10-29,2910.399902,2972.260010,2903.330078,2965.409912,2965.409912,1447700,0.01890118604051546
2021-11-01,2963.300049,2967.989990,2871.590088,2875.479980,2875.479980,1613600,-0.029635901713576315
2021-11-02,2896.187988,2938.409912,2892.820068,2917.260010,2917.260010,1057500,0.007275778398125113
2021-11-03,2925.500000,2938.209961,2901.070068,2935.800049,2935.800049,894300,0.0035207824303537666
2021-11-04,2944.000000,2999.000000,2932.699951,2973.659912,2973.659912,1235000,0.010074698369565243
2021-11-05,2987.070068,3011.415039,2973.040039,2984.820068,2984.820068,1019700,-0.0007532464752346747
2021-11-08,3000.000000,3020.689941,2982.399902,2987.030029,2987.030029,919400,-0.004323323666666662
2021-11-09,2994.919922,3007.570068,2950.139893,2984.969971,2984.969971,843800,-0.003322276140644022
2021-11-10,2960.195068,2974.000000,2906.500000,2932.520020,2932.520020,1135400,-0.00934906226254143
2021-11-11,2942.139893,2970.044922,2933.889893,2934.959961,2934.959961,623200,-0.002440377501111572
2021-11-12,2956.629883,2997.189941,2929.080078,2992.909912,2992.909912,852000,0.012270737439475448
2021-11-15,3000.000000,3009.540039,2973.050049,2987.760010,2987.760010,812400,-0.004079996666666678
2021-11-16,2983.409912,2996.649902,2967.000000,2981.520020,2981.520020,862700,-0.0006334670915982883
2021-11-17,2984.580078,2992.520020,2971.260010,2981.239990,2981.239990,764500,-0.0011191148880944596
2021-11-18,2982.919922,3032.199951,2979.969971,3014.179932,3014.179932,1332900,0.010479667848086459
2021-11-19,3020.000000,3037.000000,2997.750000,2999.050049,2999.050049,988300,-0.006937069867549687
2021-11-22,3002.834961,3014.889893,2940.110107,2941.570068,2941.570068,1230400,-0.02040235104349447
2021-11-23,2942.260010,2953.879883,2897.790039,2935.139893,2935.139893,906300,-0.002419948262832127
2021-11-24,2927.000000,2940.000000,2903.979980,2934.350098,2934.350098,823200,0.0025111370003416088
2021-11-26,2900.310059,2905.939941,2849.709961,2856.120117,2856.120117,849600,-0.015236282018494345
2021-11-29,2885.969971,2937.239990,2885.969971,2922.280029,2922.280029,1313800,0.01258157859051404
2021-11-30,2909.004883,2932.570068,2841.320068,2849.040039,2849.040039,2079500,-0.02061352469720144
2021-12-01,2884.250000,2929.982422,2830.000000,2832.360107,2832.360107,1356056,-0.017990775071509067
